position,all
17200,39
17201,1
17202,16
17203,16
17204,141
17205,149
17206,109
17207,95
17208,136
17209,41
17210,1
17211,170
17212,8
17213,191
17214,93
17215,1
17216,0
17217,10
17218,26
17219,45
17220,142
17221,16
17222,25
17223,74
17224,5
17225,1
17226,11
17227,0
17228,1
17229,38
17230,0
17231,0
17232,27
17233,95
17234,2
17235,124
17236,3089
17237,10
17238,5
17239,1
17240,0
17241,381
17242,3115
17243,166
17244,409
17245,107
17246,22
17247,70
17248,36
17249,85
17250,264
17251,34
17252,110
17253,24
17254,41
17255,4
17256,215
17257,1
17258,10
17259,21454
17260,0
17261,23
17262,18
17263,0
17264,0
17265,57
17266,42
17267,551
17268,233
17269,0
17270,6
17271,33
17272,0
17273,1
17274,181
17275,0
17276,64
17277,40
17278,534
17279,13
17280,957
17281,0
17282,1
17283,28
17284,9
17285,2052
17286,191
17287,59
17288,1089
17289,23
17290,16
17291,1
17292,20
17293,4
17294,12
17295,20
17296,2
17297,27
17298,199
17299,1
17300,14
17301,112
17302,151
17303,14
17304,4874
17305,5
17306,1
17307,27
17308,10
17309,1
17310,250
17311,0
17312,1
17313,67
17314,37
17315,14
17316,50
17317,5
17318,0
17319,46
17320,46
17321,43
17322,232
17323,44
17324,8
17325,139
17326,143
17327,191
17328,81
17329,2
17330,3
17331,1947
17332,74
17333,134
17334,528
17335,32
17336,313
17337,5980
17338,475
17339,1491
17340,41
17341,19
17342,38
17343,205
17344,1532
17345,1
17346,36
17347,45
17348,30
17349,29
17350,32
17351,34
17352,133
17353,57
17354,24
17355,95
17356,0
17357,5
17358,118
17359,1
17360,0
17361,43
17362,40
17363,121
17364,43
17365,4
17366,0
17367,32
17368,2
17369,0
17370,39
17371,609
17372,206
17373,1458
17374,0
17375,199
17376,53
17377,3
17378,0
17379,49
17380,4
17381,6
17382,388
17383,0
17384,1
17385,34
17386,6
17387,0
17388,48
17389,2
17390,0
17391,16
17392,12
17393,16
17394,154
17395,37
17396,15
17397,597
17398,12
17399,38
17400,124
17401,58
17402,159
17403,386
17404,6
17405,8
17406,105
17407,71
17408,21
17409,108
17410,562576
17411,117
17412,156
17413,51
17414,20
17415,46
17416,0
17417,19
17418,95
17419,1
17420,22
17421,124
17422,4
17423,34
17424,107
17425,33
17426,25
17427,2148
17428,27
17429,15
17430,613
17431,28
17432,4
17433,199
17434,5
17435,6
17436,693
17437,2
17438,0
17439,880
17440,435
17441,73
17442,356
17443,123
17444,108
17445,753
17446,5
17447,0
17448,175
17449,402
17450,1
17451,36
17452,5
17453,7
17454,249
17455,5
17456,28
17457,63
17458,5
17459,2
17460,780
17461,59
17462,17
17463,762
17464,1
17465,12
17466,76
17467,138
17468,0
17469,120
17470,601
17471,2
17472,392
17473,18
17474,1683
17475,51
17476,0
17477,171
17478,262
17479,192
17480,11
17481,52
17482,26
17483,134
17484,57
17485,165
17486,1
17487,68
17488,9
17489,2
17490,24
17491,1243
17492,2
17493,83
17494,9
17495,22
17496,9830
17497,86
17498,3
17499,47
17500,3
17501,11
17502,4568
17503,0
17504,0
17505,49
17506,39
17507,4
17508,77
17509,5
17510,18
17511,169
17512,0
17513,32
17514,5
17515,1
17516,42
17517,45
17518,1762
17519,0
17520,47
17521,1963
17522,6
17523,303
17524,14
17525,8
17526,20
17527,17
17528,451
17529,48
17530,14
17531,7
17532,9
17533,264
17534,12
17535,42
17536,11
17537,8
17538,113
17539,141
17540,1
17541,96
17542,25
17543,81
17544,80
17545,3
17546,5
17547,133
17548,114
17549,2
17550,3262
17551,65
17552,42
17553,351
17554,15
17555,165
17556,590
17557,30
17558,1
17559,67
17560,55
17561,222
17562,907
17563,0
17564,1
17565,1878
17566,63
17567,0
17568,108
17569,253
17570,0
17571,107
17572,659
17573,73
17574,4257
17575,3
17576,0
17577,65
17578,3
17579,6
17580,46
17581,14
17582,2
17583,264
17584,63
17585,46
17586,1393
17587,0
17588,1
17589,75
17590,78
17591,2
17592,225
17593,17
17594,10
17595,11
17596,133
17597,280
17598,48
17599,7
17600,1
17601,125
17602,45
17603,30
17604,19
17605,1
17606,0
17607,19
17608,59
17609,26
17610,73
17611,37
17612,47
17613,74
17614,9
17615,149750
17616,53
17617,2
17618,0
17619,426
17620,4
17621,14
17622,181
17623,64
17624,0
17625,8
17626,1257
17627,112
17628,104
17629,11
17630,5
17631,9
17632,245
17633,38
17634,778
17635,22
17636,23
17637,96
17638,8
17639,351
17640,52
17641,648
17642,331
17643,331
17644,7
17645,25
17646,35
17647,1
17648,0
17649,814
17650,1
17651,1
17652,21
17653,0
17654,7
17655,18
17656,3
17657,5
17658,562
17659,33
17660,10
17661,35
17662,2
17663,2
17664,143
17665,0
17666,50
17667,204
17668,2
17669,1
17670,38
17671,328
17672,126
17673,79
17674,160
17675,15
17676,7833
17677,14
17678,2908
17679,1195
17680,9
17681,13
17682,143
17683,3
17684,0
17685,125
17686,246
17687,23
17688,198
17689,14
17690,160
17691,945
17692,1
17693,1
17694,74
17695,11
17696,2
17697,168
17698,29
17699,9
17700,48
17701,1
17702,0
17703,222
17704,4
17705,3
17706,446
17707,221
17708,20
17709,84
17710,1
17711,0
17712,669
17713,170
17714,3
17715,15
17716,0
17717,0
17718,235
17719,6
17720,13
17721,1777
17722,74
17723,5
17724,30
17725,18
17726,0
17727,55
17728,4
17729,1
17730,43
17731,24
17732,2
17733,1658
17734,1092
17735,75
17736,258
17737,121
17738,503
17739,97
17740,26
17741,25
17742,116
17743,106
17744,52
17745,2296
17746,3297
17747,1642
17748,178
17749,166
17750,737
17751,65
17752,0
17753,11
17754,2
17755,26
17756,221
17757,28
17758,14
17759,20
17760,91
17761,65
17762,7856
17763,242
17764,4
17765,2
17766,3086
17767,18
17768,2
17769,99
17770,5
17771,3
17772,43
17773,10
17774,1
17775,46
17776,1
17777,0
17778,90
17779,1
17780,0
17781,183
17782,0
17783,3
17784,104
17785,0
17786,0
17787,44
17788,0
17789,0
17790,322
17791,1
17792,6
17793,217
17794,52
17795,874
17796,177
17797,106
17798,4
17799,830
17800,92
17801,50
17802,152
17803,1364
17804,33
17805,135
17806,1
17807,18
17808,706
17809,54
17810,1
17811,80
17812,26
17813,6
17814,127
17815,202
17816,21
17817,39
17818,113
17819,0
17820,46
17821,370
17822,1520
17823,383
17824,0
17825,1023
17826,101
17827,19
17828,124
17829,24
17830,0
17831,1
17832,34
17833,1
17834,1
17835,63
17836,2
17837,0
17838,139
17839,4
17840,3
17841,189
17842,6
17843,3
17844,216
17845,0
17846,2
17847,183
17848,2
17849,2
17850,1296
17851,7
17852,6
17853,82
17854,0
17855,1
17856,88
17857,4
17858,306
17859,127
17860,146
17861,108
17862,410
17863,319
17864,4
17865,2985
17866,34
17867,5
17868,44
17869,111
17870,15
17871,18
17872,42
17873,69
17874,208
17875,50
17876,139
17877,83
17878,1
17879,1
17880,38
17881,16
17882,3
17883,358
17884,15
17885,0
17886,92
17887,7
17888,6
17889,37
17890,3
17891,1
17892,113
17893,2456
17894,304
17895,168
17896,56
17897,0
17898,114
17899,0
17900,0
17901,89
17902,7
17903,0
17904,17
17905,1
17906,48
17907,38
17908,100
17909,8
17910,146
17911,0
17912,2
17913,881
17914,3
17915,0
17916,66
17917,1
17918,0
17919,86
17920,9
17921,1
17922,51
17923,13
17924,0
17925,26
17926,4
17927,2
17928,133
17929,121
17930,5
17931,86
17932,0
17933,1
17934,1699
17935,2
17936,0
17937,48
17938,126
17939,246
17940,114
17941,21
17942,6
17943,29
17944,218
17945,9
17946,46
17947,2
17948,0
17949,222
17950,17
17951,12
17952,2
17953,8
17954,2
17955,31
17956,2
17957,3
17958,57
17959,357
17960,22
17961,109
17962,235
17963,736
17964,524
17965,10
17966,10
17967,69
17968,5
17969,64
17970,329
17971,6
17972,332
17973,109
17974,47
17975,5
17976,419
17977,4552
17978,3
17979,82
17980,11
17981,25
17982,110
17983,24
17984,22
17985,454
17986,61
17987,18
17988,233
17989,18
17990,0
17991,46
17992,6
17993,68
17994,525
17995,93
17996,7
17997,166
17998,29
17999,2423
18000,56
18001,42
18002,72
18003,14
18004,42
18005,6
18006,125
18007,26
18008,7
18009,19
18010,306
18011,2
18012,209
18013,0
18014,3
18015,157
18016,9
18017,16
18018,5867
18019,12
18020,44
18021,775
18022,18
18023,117
18024,120
18025,26
18026,2
18027,378
18028,252
18029,1629
18030,69
18031,7
18032,1681
18033,72
18034,30
18035,0
18036,12
18037,4
18038,0
18039,44
18040,312
18041,15
18042,401
18043,9
18044,11
18045,17
18046,0
18047,37
18048,59
18049,98
18050,13
18051,82
18052,14
18053,3
18054,45
18055,283
18056,23
18057,44
18058,34
18059,0
18060,1860
18061,1
18062,5
18063,39
18064,0
18065,7
18066,64
18067,5
18068,1
18069,49
18070,4
18071,1
18072,17
18073,0
18074,1
18075,16
18076,1
18077,117
18078,211
18079,975
18080,3
18081,61
18082,50
18083,501
18084,289
18085,40
18086,3431
18087,115
18088,121
18089,14
18090,243
18091,43
18092,2
18093,496
18094,3
18095,1
18096,305
18097,2
18098,3
18099,131
18100,47
18101,1
18102,109
18103,0
18104,14
18105,1056
18106,291
18107,3
18108,111
18109,146
18110,495
18111,82
18112,0
18113,2
18114,82
18115,1053
18116,35
18117,122
18118,148
18119,9
18120,103
18121,138
18122,72
18123,16
18124,5
18125,7
18126,90
18127,27
18128,8
18129,1119
18130,13
18131,6145
18132,93
18133,1
18134,42
18135,26
18136,11
18137,6
18138,328
18139,3
18140,78
18141,92
18142,62
18143,41
18144,185
18145,19
18146,66
18147,100
18148,200
18149,71
18150,294
18151,112
18152,1
18153,638
18154,17
18155,105
18156,57
18157,45
18158,29
18159,63
18160,380
18161,13
18162,671
18163,1519705
18164,26
18165,326
18166,532
18167,754
18168,56
18169,1414
18170,166
18171,1507
18172,54
18173,98
18174,34
18175,2159
18176,3549
18177,26
18178,1
18179,107
18180,670
18181,179
18182,5
18183,578
18184,53
18185,11
18186,1575
18187,0
18188,9
18189,1875
18190,0
18191,2
18192,37
18193,14
18194,17
18195,18
18196,5
18197,304
18198,22
18199,7
18200,1
18201,125
18202,70
18203,3
18204,50
18205,5
18206,1
18207,7
18208,39
18209,3
18210,427
18211,3
18212,0
18213,281
18214,69
18215,2
18216,27
18217,2
18218,0
18219,3
18220,1
18221,26
18222,255
18223,32
18224,428
18225,594
18226,8
18227,113
18228,141
18229,26
18230,65
18231,356
18232,4
18233,6
18234,16
18235,6
18236,0
18237,94
18238,16
18239,30
18240,64
18241,66
18242,30
18243,29
18244,122
18245,2
18246,761
18247,198
18248,842
18249,68
18250,2
18251,42
18252,2431
18253,29
18254,8
18255,1023
18256,1
18257,0
18258,171
18259,189
18260,507
18261,575
18262,35
18263,53
18264,670
18265,115
18266,62
18267,846
18268,3
18269,18
18270,280
18271,5
18272,25
18273,436
18274,47
18275,13
18276,40
18277,65
18278,35
18279,18
18280,43
18281,69
18282,72
18283,43
18284,37
18285,61
18286,42
18287,32
18288,27
18289,1
18290,4
18291,158
18292,77
18293,8
18294,226
18295,0
18296,0
18297,1
18298,201
18299,72
18300,96
18301,8
18302,6
18303,693
18304,33
18305,16
18306,319
18307,3
18308,0
18309,382
18310,48
18311,110
18312,1404
18313,2
18314,2
18315,570
18316,4
18317,0
18318,746
18319,2
18320,8
18321,146
18322,466
18323,18
18324,56
18325,51
18326,1119
18327,334
18328,8
18329,3178
18330,22
18331,8
18332,95
18333,99
18334,1
18335,74
18336,84
18337,193
18338,43
18339,208
18340,150
18341,46
18342,84
18343,5
18344,1
18345,44
18346,1
18347,3
18348,2247
18349,0
18350,8
18351,318
18352,30
18353,0
18354,62
18355,0
18356,2
18357,78
18358,106
18359,12
18360,649
18361,2
18362,0
18363,196
18364,83
18365,1
18366,1129
18367,0
18368,2
18369,46
18370,9
18371,2
18372,34
18373,8
18374,9
18375,137
18376,11
18377,1779
18378,73
18379,305
18380,21
18381,13
18382,88
18383,20
18384,128
18385,11
18386,26
18387,78
18388,235
18389,2
18390,178
18391,67
18392,4
18393,49
18394,340
18395,4813
18396,95
18397,459
18398,60
18399,37
18400,273
18401,269
18402,93
18403,237
18404,71
18405,85
18406,11
18407,1
18408,46
18409,19
18410,116
18411,123
18412,920
18413,1
18414,110
18415,2
18416,5
18417,531
18418,1
18419,6
18420,13
18421,167
18422,19
18423,201
18424,40
18425,30
18426,128
18427,16
18428,38
18429,554
18430,0
18431,830
18432,27
18433,205
18434,75
18435,154
18436,69
18437,19
18438,98
18439,45
18440,144
18441,231
18442,211
18443,112
18444,123
18445,127
18446,3
18447,66
18448,39
18449,485
18450,22
18451,12
18452,662
18453,318
18454,4
18455,36
18456,166
18457,2468
18458,92
18459,105
18460,11
18461,2
18462,589
18463,925
18464,195
18465,470
18466,34
18467,19
18468,636
18469,82
18470,68
18471,1225
18472,15
18473,50
18474,40
18475,4
18476,0
18477,21
18478,12
18479,28
18480,53
18481,79
18482,0
18483,900
18484,19
18485,2
18486,1675
18487,81
18488,182
18489,16
18490,205
18491,257
18492,141
18493,238
18494,2
18495,207
18496,12
18497,10
18498,1050
18499,1008
18500,33
18501,1029
18502,2
18503,243
18504,42
18505,3
18506,17
18507,90
18508,4037
18509,154
18510,131
18511,331
18512,368
18513,87
18514,1
18515,3
18516,10
18517,53
18518,79
18519,42
18520,71
18521,2
18522,40
18523,79
18524,20
18525,830
18526,1372
18527,14
18528,42
18529,77
18530,64
18531,40
18532,0
18533,189
18534,169
18535,425
18536,32
18537,159
18538,364
18539,25
18540,61
18541,2
18542,2
18543,17
18544,6
18545,182
18546,553
18547,12
18548,0
18549,52
18550,1933
18551,13
18552,33
18553,5
18554,4
18555,6543
18556,44
18557,202
18558,16
18559,335
18560,0
18561,3
18562,4
18563,7
18564,65
18565,98
18566,80
18567,215
18568,2703
18569,6
18570,1932
18571,19
18572,6
18573,74
18574,26
18575,19
18576,1408
18577,16
18578,32
18579,24
18580,97
18581,18
18582,461
18583,552
18584,24
18585,19378
18586,279
18587,1
18588,53
18589,280
18590,5
18591,5575
18592,13
18593,4
18594,56
18595,1
18596,19
18597,8
18598,17
18599,53
18600,687
18601,42
18602,8
18603,412
18604,62
18605,2
18606,246
18607,189
18608,2
18609,32
18610,1
18611,4
18612,53
18613,7
18614,1
18615,65
18616,16
18617,7
18618,148
18619,25
18620,8
18621,82
18622,27
18623,570
18624,110
18625,5
18626,29
18627,13
18628,0
18629,53
18630,118
18631,8
18632,184
18633,32
18634,847
18635,13
18636,489
18637,16
18638,89
18639,8
18640,57
18641,42
18642,16
18643,4
18644,1
18645,18
18646,900
18647,3925
18648,80
18649,3
18650,51
18651,2453
18652,200
18653,23
18654,856
18655,4
18656,24
18657,2876
18658,12
18659,1
18660,44
18661,1
18662,1
18663,61
18664,308
18665,2
18666,40
18667,1
18668,4
18669,116
18670,143
18671,68
18672,182
18673,581
18674,759
18675,68
18676,102
18677,156
18678,68
18679,55
18680,19
18681,1283
18682,81
18683,295
18684,73
18685,288
18686,137
18687,1792
18688,24
18689,105
18690,214
18691,17
18692,86
18693,357
18694,19
18695,1394
18696,166
18697,372
18698,721
18699,718
18700,28
18701,3
18702,362
18703,521
18704,68
18705,661
18706,37
18707,78
18708,51
18709,30
18710,39
18711,106
18712,76
18713,405
18714,220
18715,1
18716,0
18717,48
18718,2
18719,13
18720,1
18721,33
18722,204
18723,406
18724,0
18725,0
18726,17
18727,11
18728,5
18729,11
18730,29
18731,51
18732,186
18733,30
18734,48
18735,197
18736,47
18737,3
18738,33
18739,18
18740,98
18741,50
18742,101
18743,9
18744,3469
18745,322
18746,3
18747,4861
18748,6
18749,2
18750,218
18751,36
18752,9
18753,109
18754,63
18755,26
18756,1864
18757,51
18758,41
18759,63
18760,123
18761,83
18762,158
18763,163
18764,31
18765,151
18766,0
18767,0
18768,45
18769,78
18770,14
18771,58
18772,1
18773,16
18774,19
18775,1
18776,0
18777,70
18778,2
18779,3
18780,25
18781,302
18782,230
18783,64
18784,65
18785,22
18786,50
18787,31
18788,3016
18789,81
18790,31
18791,7
18792,67
18793,109
18794,26
18795,527
18796,336
18797,1
18798,96
18799,49
18800,23
18801,46
18802,69
18803,660
18804,1061
18805,5
18806,12
18807,468
18808,2
18809,0
18810,134
18811,54
18812,162
18813,296
18814,1108
18815,10
18816,944
18817,134
18818,61
18819,73
18820,0
18821,4
18822,52
18823,0
18824,6
18825,57
18826,261
18827,37
18828,2897
18829,3
18830,2
18831,57
18832,79
18833,130
18834,18
18835,33
18836,171
18837,835
18838,12
18839,375
18840,18
18841,0
18842,1
18843,37
18844,54
18845,0
18846,121
18847,2
18848,2
18849,5
18850,30
18851,16
18852,10
18853,3
18854,78
18855,28
18856,0
18857,1
18858,142
18859,594
18860,4
18861,90
18862,33
18863,228
18864,104
18865,2
18866,4
18867,15
18868,24
18869,5
18870,27
18871,2
18872,38
18873,79
18874,1
18875,2
18876,660
18877,3149
18878,8
18879,30
18880,199
18881,289
18882,103
18883,129
18884,5
18885,313
18886,123
18887,147
18888,804
18889,11
18890,23
18891,5528
18892,7
18893,10
18894,445
18895,6
18896,2
18897,83
18898,285
18899,32
18900,63
18901,1
18902,64
18903,39
18904,65
18905,151
18906,62
18907,327
18908,0
18909,77
18910,360
18911,5
18912,134
18913,1
18914,1
18915,2
18916,15
18917,125
18918,22
18919,70
18920,75
18921,132
18922,26
18923,19
18924,87
18925,5
18926,0
18927,140
18928,1254
18929,424
18930,133
18931,27
18932,100
18933,47
18934,12
18935,0
18936,341
18937,384
18938,64
18939,24
18940,22
18941,96
18942,197
18943,1
18944,0
18945,144
18946,206
18947,24
18948,193
18949,19
18950,160
18951,321
18952,96
18953,22
18954,10
18955,2
18956,45
18957,42
18958,35
18959,231
18960,238
18961,26
18962,262
18963,163
18964,2
18965,4
18966,18
18967,6
18968,6
18969,35
18970,14
18971,31
18972,1131
18973,69
18974,108
18975,72
18976,3
18977,1
18978,36
18979,399
18980,3
18981,1455
18982,24
18983,25
18984,753
18985,497
18986,18
18987,100
18988,49
18989,7
18990,106
18991,9
18992,141
18993,57
18994,115
18995,16
18996,36
18997,134
18998,195
18999,31
19000,26
19001,1
19002,56
19003,56
19004,12
19005,21
19006,92
19007,23
19008,56
19009,1006
19010,34
19011,2254
19012,4
19013,19
19014,74
19015,136
19016,52
19017,2391
19018,762
19019,389
19020,149
19021,221
19022,28
19023,167
19024,62
19025,0
19026,121
19027,188
19028,17
19029,835
19030,4
19031,0
19032,1066
19033,116
19034,0
19035,70
19036,3
19037,3
19038,127
19039,2
19040,9
19041,143
19042,4
19043,3
19044,83
19045,2
19046,18
19047,34
19048,3
19049,5
19050,140
19051,151
19052,1
19053,22
19054,4
19055,52
19056,68
19057,3
19058,8
19059,55
19060,103
19061,41
19062,82
19063,176
19064,17
19065,42
19066,8
19067,69
19068,33
19069,104
19070,504
19071,100
19072,245
19073,146
19074,131
19075,93
19076,10
19077,91
19078,17
19079,8168
19080,248
19081,6
19082,4
19083,11
19084,7
19085,54
19086,1389
19087,2
19088,7
19089,229
19090,2
19091,33
19092,119
19093,9
19094,0
19095,285
19096,88
19097,282
19098,91
19099,2
19100,36
19101,669
19102,206
19103,23
19104,68
19105,11
19106,52
19107,2
19108,26
19109,251
19110,31
19111,53
19112,37
19113,358
19114,3
19115,41
19116,271
19117,435
19118,1239
19119,77
19120,26
19121,40
19122,75
19123,4
19124,11
19125,8
19126,225
19127,17
19128,11
19129,53
19130,26
19131,21
19132,241
19133,77
19134,255
19135,37
19136,13
19137,392
19138,17
19139,26
19140,153
19141,0
19142,4
19143,108
19144,2
19145,439
19146,73
19147,11
19148,27
19149,44
19150,42
19151,1331
19152,569
19153,11
19154,347
19155,56
19156,397
19157,4
19158,654
19159,19
19160,446
19161,194
19162,104
19163,45
19164,5277
19165,8
19166,59
19167,125
19168,29
19169,19
19170,2922
19171,62
19172,1341
19173,27
19174,219
19175,82
19176,132
19177,9
19178,5
19179,119
19180,475
19181,10
19182,601
19183,2
19184,4
19185,1977
19186,2798
19187,5
19188,97
19189,9
19190,1
19191,16
19192,0
19193,3
19194,1
19195,4
19196,2
19197,120
19198,0
19199,1
19200,153
19201,24
19202,8
19203,215
19204,10
19205,31
19206,147
19207,115
19208,57
19209,313
19210,273
19211,31
19212,342
19213,2
19214,267
19215,417
19216,39
19217,332
19218,61
19219,681
19220,63529
19221,181
19222,0
19223,6
19224,69
19225,42
19226,0
19227,228
19228,36
19229,0
19230,52
19231,18
19232,25
19233,20
19234,0
19235,9
19236,76
19237,9
19238,20
19239,457
19240,1
19241,5
19242,46
19243,3
19244,3
19245,1399
19246,18
19247,14
19248,94
19249,1
19250,81
19251,21
19252,57
19253,19
19254,161
19255,790
19256,1
19257,289
19258,27
19259,29
19260,166
19261,9
19262,46
19263,3112
19264,948
19265,1
19266,67
19267,3
19268,7
19269,3465
19270,85
19271,1
19272,127
19273,1126
19274,266
19275,160
19276,131
19277,3
19278,13
19279,2
19280,7
19281,22
19282,24
19283,117
19284,67
19285,56
19286,0
19287,85
19288,6
19289,4
19290,197
19291,109
19292,64
19293,41
19294,29
19295,6
19296,627
19297,5
19298,0
19299,0
19300,70
19301,3
19302,71
19303,3
19304,67
19305,323
19306,3
19307,25
19308,70
19309,7
19310,17
19311,162
19312,3
19313,44
19314,94
19315,0
19316,1
19317,94
19318,60
19319,4
19320,1464
19321,1
19322,1
19323,25
19324,126
19325,136
19326,125
19327,77
19328,333
19329,267
19330,55
19331,5
19332,34
19333,22
19334,1166
19335,158
19336,1
19337,77
19338,24
19339,19
19340,120
19341,24
19342,18
19343,327
19344,109
19345,57
19346,3
19347,33
19348,190
19349,7
19350,38
19351,5
19352,31
19353,62
19354,67
19355,10
19356,32
19357,19
19358,18
19359,15
19360,9
19361,23
19362,18
19363,2125
19364,28
19365,35
19366,1300
19367,184
19368,256
19369,12
19370,1
19371,17
19372,12
19373,1
19374,3133
19375,3
19376,1
19377,45
19378,31
19379,4
19380,683
19381,8
19382,1
19383,715
19384,657
19385,60
19386,306
19387,71
19388,341
19389,118
19390,29816
19391,64
19392,46
19393,0
19394,2
19395,12
19396,6
19397,61
19398,467
19399,5
19400,0
19401,165
19402,1026
19403,59
19404,470
19405,2
19406,2
19407,107
19408,2
19409,14
19410,30
19411,1
19412,0
19413,50
19414,185
19415,0
19416,157
19417,32
19418,0
19419,127
19420,72
19421,131
19422,150
19423,1
19424,3
19425,102
19426,62
19427,1
19428,3
19429,230
19430,0
19431,64
19432,0
19433,1
19434,132
19435,8
19436,0
19437,15
19438,2
19439,3
19440,203
19441,96
19442,0
19443,84
19444,2
19445,21
19446,41
19447,5
19448,1
19449,194
19450,19
19451,44
19452,84
19453,3
19454,43
19455,179
19456,3
19457,0
19458,16
19459,223
19460,0
19461,1
19462,16
19463,1
19464,45
19465,15
19466,2
19467,83
19468,2
19469,1
19470,108
19471,1
19472,0
19473,248
19474,3
19475,0
19476,298
19477,1
19478,2
19479,78
19480,127
19481,5
19482,38
19483,1
19484,0
19485,63
19486,4
19487,6
19488,838
19489,1
19490,2
19491,6
19492,0
19493,30
19494,34
19495,33
19496,79
19497,141
19498,1
19499,6
19500,27
19501,1
19502,11
19503,17
19504,21
19505,17
19506,43
19507,2
19508,90
19509,1696
19510,8
19511,10
19512,644
19513,26
19514,3
19515,123
19516,43
19517,26
19518,3755
19519,15
19520,3
19521,1235
19522,46
19523,0
19524,10334
19525,775
19526,79
19527,82
19528,10
19529,58
19530,824
19531,3
19532,3
19533,61
19534,1
19535,1
19536,64
19537,63
19538,126
19539,42
19540,114
19541,145
19542,1443
19543,158
19544,88
19545,334
19546,30
19547,266
19548,0
19549,383
19550,252
19551,289
19552,2
19553,3
19554,1295
19555,1
19556,1
19557,27
19558,38
19559,115
19560,1019
19561,6
19562,5
19563,201
19564,3
19565,8
19566,15
19567,131
19568,24
19569,92
19570,5
19571,4
19572,3234
19573,5
19574,25
19575,54
19576,1
19577,24
19578,11
19579,19
19580,2
19581,185
19582,17
19583,24
19584,383
19585,4
19586,1234
19587,96
19588,0
19589,5
19590,1006
19591,2
19592,2
19593,757
19594,49
19595,43
19596,484
19597,1
19598,1
19599,2
19600,3
19601,20
19602,1731
19603,4
19604,15
19605,73
19606,0
19607,0
19608,39
19609,9
19610,1469
19611,92
19612,4
19613,174
19614,41
19615,6
19616,0
19617,75
19618,1
19619,1
19620,18
19621,7
19622,4
19623,34
19624,54
19625,1
19626,90
19627,30
19628,19
19629,59
19630,0
19631,23
19632,972
19633,26
19634,1
19635,139
19636,10
19637,31
19638,420
19639,8
19640,13
19641,157
19642,0
19643,19
19644,31
19645,114
19646,9
19647,21
19648,278
19649,11
19650,50
19651,19
19652,32
19653,937
19654,7
19655,130
19656,821
19657,49
19658,30
19659,69
19660,177
19661,4
19662,1019
19663,4
19664,24
19665,116
19666,228
19667,486
19668,435
19669,52
19670,137
19671,27
19672,539
19673,143
19674,82
19675,25
19676,162
19677,918
19678,4
19679,8
19680,979
19681,41
19682,48
19683,58
19684,1296
19685,52
19686,32
19687,317
19688,225
19689,149
19690,283
19691,2
19692,34
19693,4
19694,79
19695,23
19696,48
19697,104
19698,433
19699,78
19700,21
19701,15
19702,1
19703,23
19704,177
19705,0
19706,69
19707,78
19708,32
19709,39
19710,39
19711,45
19712,3
19713,28
19714,31
19715,10
19716,130
19717,9
19718,978
19719,114
19720,72
19721,20
19722,46
19723,552
19724,25
19725,37
19726,115
19727,76
19728,112
19729,78
19730,48
19731,55
19732,149
19733,22
19734,73
19735,731
19736,181
19737,149
19738,89
19739,0
19740,93
19741,5
19742,90
19743,103
19744,27
19745,0
19746,146
19747,5
19748,0
19749,30
19750,25
19751,31
19752,20
19753,0
19754,17
19755,82
19756,0
19757,18
19758,34
19759,1
19760,2
19761,51
19762,9
19763,1300
19764,124
19765,39
19766,0
19767,135
19768,6
19769,5
19770,41
19771,3
19772,78
19773,14
19774,1
19775,1
19776,47
19777,3
19778,3
19779,147
19780,202
19781,73
19782,33
19783,3
19784,1
19785,166
19786,4
19787,0
19788,130
19789,14
19790,3
19791,127
19792,0
19793,1
19794,1
19795,20
19796,0
19797,82
19798,1
19799,18
19800,288
19801,7
19802,3
19803,354
19804,13
19805,324
19806,308
19807,66
19808,26
19809,90
19810,163
19811,32
19812,80
19813,937
19814,9
19815,170
19816,623
19817,2
19818,81
19819,22
19820,2
19821,459
19822,0
19823,0
19824,203
19825,398
19826,47
19827,335
19828,1
19829,11
19830,22
19831,53
19832,3
19833,9
19834,85
19835,1
19836,229
19837,28
19838,37
19839,240
19840,2
19841,45
19842,265
19843,31
19844,5
19845,75
19846,460
19847,23
19848,15
19849,5
19850,5
19851,108
19852,4
19853,0
19854,11028
19855,1345
19856,3
19857,98
19858,73
19859,784
19860,105
19861,51
19862,3652
19863,24
19864,27
19865,44
19866,144
19867,45
19868,358
19869,94
19870,40
19871,0
19872,1017
19873,88
19874,0
19875,1019
19876,1
19877,2
19878,4
19879,1176
19880,2
19881,287
19882,69
19883,42
19884,2189
19885,110
19886,96
19887,166
19888,71
19889,96
19890,123
19891,419
19892,52
19893,570
19894,269
19895,1263
19896,1054
19897,10
19898,2
19899,331
19900,142
19901,155
19902,120
19903,124
19904,1
19905,88
19906,42
19907,4
19908,47
19909,22
19910,86
19911,136
19912,1
19913,7
19914,202
19915,6
19916,4
19917,58
19918,71
19919,32
19920,16
19921,248
19922,2
19923,26
19924,2
19925,200
19926,84
19927,33
19928,17
19929,10
19930,9
19931,4
19932,5
19933,0
19934,26
19935,342
19936,14
19937,5
19938,183
19939,64
19940,8
19941,23
19942,18
19943,3
19944,273
19945,7
19946,13
19947,468
19948,49
19949,33
19950,63
19951,1157
19952,7
19953,99
19954,8
19955,560910
19956,135
19957,33
19958,68
19959,40
19960,142
19961,1958
19962,1874
19963,399
19964,166
19965,35
19966,3
